global_key,paper_key,name,gender
chi,conf/chi/AyzenbergRP12,Rosalind W. Picard,F
chi,conf/chi/AzenkotPBFLW11,Shiri Azenkot,F
chi,conf/chi/BDBD16,Afsaneh Doryab,F
chi,conf/chi/BaarslagAGLMGs16,Ilaria Liccardi,F
chi,conf/chi/BabaianLO12,Tamara Babaian,F
chi,conf/chi/BabaianLT06,Tamara Babaian,F
chi,conf/chi/BachDC09,Paula M. Bach,F
chi,conf/chi/BachKC07,Paula M. Bach,F
chi,conf/chi/BachKHCKR16,Nathalie Henry Riche,F
chi,conf/chi/BachL06,Paula M. Bach,F
chi,conf/chi/BachT10,Paula M. Bach,F
chi,conf/chi/BachT10a,Paula M. Bach,F
chi,conf/chi/BachourBKRVK12,Vaiva Kalnikaité,F
chi,conf/chi/BackBC10,Anna Louise Cox,F
chi,conf/chi/BackC13,Anna Louise Cox,F
chi,conf/chi/BackCB12,Anna Louise Cox,F
chi,conf/chi/BackCGHM01,Maribeth Back,F
chi,conf/chi/BackHPRPW16,Susan Paget,F
chi,conf/chi/BackS01,Margaret H. Szymanski,F
chi,conf/chi/BadamZSEE16,Jieqiong Zhao,F
chi,conf/chi/BadeSM04,Silvia Miksch,F
chi,conf/chi/BaderHB016,Katrin Wolf 0001,F
chi,conf/chi/BadshahGMPT12,Desney S. Tan,F
chi,conf/chi/BaeckerBBCLRSW06,Melanie Baran,F
chi,conf/chi/BaeckerHBPC08,Elizabeth F. Churchill,F
chi,conf/chi/BahamondezS10,Elba del Carmen Valderrama Bahamóndez,F
chi,conf/chi/BahamondezWS11,Elba del Carmen Valderrama Bahamóndez,F
chi,conf/chi/BaiLB14,Gun A. Lee,F
chi,conf/chi/BakerCKW04,Angela Z. Wagner,F
chi,conf/chi/BakerML15,Catherine M. Baker,F
chi,conf/chi/BakerVDH11,Aubrey Baker,F
chi,conf/chi/BakhshiSG14,Saeideh Bakhshi,F
chi,conf/chi/BakhshiSKSJK16,Saeideh Bakhshi,F
chi,conf/chi/BakiBBFKRWM13,Brianna Brekke,F
chi,conf/chi/BakkerHSHBE14,Saskia Bakker,F
chi,conf/chi/BalaNNLMCF15,Lucilia Noóbrega,F
chi,conf/chi/BalaamCJSG15,Madeline Balaam,F
chi,conf/chi/BalaamEFRHWNAHRMB11,Madeline Balaam,F
chi,conf/chi/BalaamEHNWHAF10,Madeline Balaam,F
chi,conf/chi/BalaamFGH11,Madeline Balaam,F
chi,conf/chi/BalaamFGL10,Madeline Balaam,F
chi,conf/chi/BalaamRFSHMP13,Madeline Balaam,F
chi,conf/chi/BalajiKSC14,Leslie Knuysky,F
chi,conf/chi/BalakrishnanFK08,Aruna D. Balakrishnan,F
chi,conf/chi/BalakrishnanMM10,Aruna D. Balakrishnan,F
chi,conf/chi/BalaniC15,Munmun De Choudhury,F
chi,conf/chi/BaldanGS13,Amalia de Götzen,F
chi,conf/chi/Baldis01,Jessica J. Baldis,F
chi,conf/chi/BaldwinJW14,Peta Wyeth,F
chi,conf/chi/BalesG11,Elizabeth Bales,F
chi,conf/chi/BalestriniBMZR14,Yvonne Rogers,F
chi,conf/chi/BallagasKBYWFHT07,Claudia O. Fuhr,F
chi,conf/chi/BallagasRS05,Jennifer G. Sheridan,F
chi,conf/chi/BallagasRSB03,Meredith Ringel,F
chi,conf/chi/BallegaardHK08,Stinne Aaløkke Ballegaard,F
chi,conf/chi/Balogh01,Jennifer Balogh,F
chi,conf/chi/BalsamoGHM00,Anne Balsamo,F
chi,conf/chi/BaltaR16,Andra Balta,F
chi,conf/chi/BanNFSITH13,Yuki Ban,F
chi,conf/chi/BanerjeeBGV11,Audrey Girouard,F
chi,conf/chi/BankCSSA12,Caroline Suen,F
chi,conf/chi/BanosASLM07,Tonatzin Yutzin Baños,F
chi,conf/chi/BanovicBCMD16,Jennifer Mankoff,F
chi,conf/chi/BanovicCGF12,Tovi Grossman,F
chi,conf/chi/BanovicGF13,Tovi Grossman,F
chi,conf/chi/BaoG09,Patti Bao,F
chi,conf/chi/BaoGGH10,Elizabeth Gerber,F
chi,conf/chi/BaoHCQHG12,Patti Bao,F
chi,conf/chi/BaraldiBCBFGLPT08,Elisabetta Farella,F
chi,conf/chi/BaranoffGLYZ15,Jennifer Baranoff,F
chi,conf/chi/BarbosaSZMPV12,Raquel O. Prates,F
chi,conf/chi/BardramFSFVK13,Maria Faurholt-Jepsen,F
chi,conf/chi/BardzellBDGS12,Phoebe Sengers,F
chi,conf/chi/BardzellBH15,Lone Koefoed Hansen,F
chi,conf/chi/BardzellBILWZ16,Silvia Lindtner,F
chi,conf/chi/BardzellBN11,Bonnie A. Nardi,F
chi,conf/chi/BardzellCBFGT11,Rebecca E. Grinter,F
chi,conf/chi/BarendregtB11,Mathilde M. Bekker,F
chi,conf/chi/BarendregtB13,Tilde Bekker,F
chi,conf/chi/Barkhuus09,Louise Barkhuus,F
chi,conf/chi/Barkhuus12,Louise Barkhuus,F
chi,conf/chi/BarkhuusBBSHC08,Louise Barkhuus,F
chi,conf/chi/BarkhuusEZ14,Louise Barkhuus,F
chi,conf/chi/BarkhuusJ08,Louise Barkhuus,F
chi,conf/chi/BarkhuusL11,Louise Barkhuus,F
chi,conf/chi/BarkhuusR16,Louise Barkhuus,F
chi,conf/chi/BarkhuusRB06,Louise Barkhuus,F
chi,conf/chi/BarkhuusT10,Louise Barkhuus,F
chi,conf/chi/Barmaki16,Roghayeh Barmaki,F
chi,conf/chi/BarnumP10,Carol M. Barnum,F
chi,conf/chi/BarrenecheaBW12,Joanne I. White,F
chi,conf/chi/BarrientosFMM09,Francesca A. Barrientos,F
chi,conf/chi/BartindaleCSBWO11,Madeline Balaam,F
chi,conf/chi/BartindaleSTWO12,Alia Sheikh,F
chi,conf/chi/BartneckF04,Jodi Forlizzi,F
chi,conf/chi/Basharat16,Amna Basharat,F
chi,conf/chi/BassJ00,Bonnie E. John,F
chi,conf/chi/BassoliBM07,Arianna Bassoli,F
chi,conf/chi/Bastea-ForteY07,Corina Yen,F
chi,conf/chi/BatchellerHNRRZ07,Archer L. Batcheller,F
chi,conf/chi/BatemanHASL00,Jill A. Hewitt,F
chi,conf/chi/BatemanMGGMB10,Regan L. Mandryk,F
chi,conf/chi/BatemanMSG11,Regan L. Mandryk,F
chi,conf/chi/BatesHFMC14,Janine Morley,F
chi,conf/chi/BatrincaKBAC13,Dorrit Billman,F
chi,conf/chi/Battarbee03,Katja Battarbee,F
chi,conf/chi/BattleFDBCG16,Danyel Fisher,F
chi,conf/chi/BauPGGG13,Laureline Galliot,F
chi,conf/chi/BauPM09,Wendy E. Mackay,F
chi,conf/chi/BaudischGBS02,Victoria Bellotti,F
chi,conf/chi/BaudischM16,Stefanie Mueller,F
chi,conf/chi/BaudischPRWLKKSH14,Stefanie Reinicke,F
chi,conf/chi/BaudischR03,Ruth Rosenholtz,F
chi,conf/chi/BauerBGG09,Liz Blankenship,F
chi,conf/chi/BauerCGSWWK12,Julie A. Kientz,F
chi,conf/chi/BauerCRRV08,Lorrie Faith Cranor,F
chi,conf/chi/BauerCRRV09,Lorrie Faith Cranor,F
chi,conf/chi/BauerK13,Julie A. Kientz,F
chi,conf/chi/BauerK15,Christine Bauer,F
chi,conf/chi/BauerSV05,Jacqueline Bauer,F
chi,conf/chi/BauerW13,Christine Bauer,F
chi,conf/chi/BaumannJBW07,Arianna Bassoli,F
chi,conf/chi/BaumeisterJB00,Bonnie E. John,F
chi,conf/chi/BaumerABBBBCDEGGHKMMMMNNOPRRRSSTY14,June Ahn,F
chi,conf/chi/BaumerABBD14,Morgan G. Ames,F
chi,conf/chi/BaumerAKLSSW13,Vera D. Khovanskaya,F
chi,conf/chi/BaurBB12,Jennifer Büttgen,F
chi,conf/chi/BautistaCLYB12,Marie Bautista,F
chi,conf/chi/BaxterAE15,Kathy K. Baxter,F
chi,conf/chi/BaxterML13,Kathy Baxter,F
chi,conf/chi/Bay03,Susanne Bay,F
chi,conf/chi/Bayles02,Michelle E. Bayles,F
chi,conf/chi/BaylorRP06,Amy L. Baylor,F
chi,conf/chi/BeamishMF04,Karon E. MacLean,F
chi,conf/chi/BeardK01,Marney Beard,F
chi,conf/chi/BeatonHT10,Deborah G. Tatar,F
chi,conf/chi/BeattieCCMP14,Ashley Beattie,F
chi,conf/chi/BeaudinIT04,Jennifer Beaudin,F
chi,conf/chi/Beaudouin-Lafon00a,Wendy E. Mackay,F
chi,conf/chi/Beaudouin-Lafon01,Wendy E. Mackay,F
chi,conf/chi/Beckwith05,Laura Beckwith,F
chi,conf/chi/BeckwithBWCSH05,Margaret M. Burnett,F
chi,conf/chi/BeckwithKBWLBC06,Margaret M. Burnett,F
chi,conf/chi/BedersonCCR03,Mary Czerwinski,F
chi,conf/chi/BedersonLJHK06,Clare-Marie Karat,F
chi,conf/chi/BediRFKT10,Sapna Bedi,F
chi,conf/chi/BedwellSBRK09,Boriana Koleva,F
chi,conf/chi/BeheshtiFHPH13,Elham Beheshti,F
chi,conf/chi/BeierV03,Betsy Beier,F
chi,conf/chi/BekkerA11,Alissa Nicole Antle,F
chi,conf/chi/BekkerE08,Tilde Bekker,F
chi,conf/chi/BelIK08,Yvonne de Kort,F
chi,conf/chi/BelinkyJ01,Natalie Jeremijenko,F
chi,conf/chi/BelkPCS15,Eleni Christodoulou,F
chi,conf/chi/BelkinDSW04,Susan T. Dumais,F
chi,conf/chi/BellBGSW03,Phoebe Sengers,F
chi,conf/chi/BellCBHSTBRB06,Louise Barkhuus,F
chi,conf/chi/BellTRHFLBG13,Janet C. Read,F
chi,conf/chi/BellamyRREKTBS07,Rachel K. E. Bellamy,F
chi,conf/chi/BellamyWR06,Rachel K. E. Bellamy,F
chi,conf/chi/BellottiATGDC15,Victoria Bellotti,F
chi,conf/chi/BellottiBCDFIKNPPRRSW08,Tracy Holloway King,F
chi,conf/chi/BellottiBEGHL02,Cristina Videira Lopes,F
chi,conf/chi/BellottiCHSHHC14,Victoria Bellotti,F
chi,conf/chi/BellottiDGFBD04,Victoria Bellotti,F
chi,conf/chi/BellottiDHS03,Victoria Bellotti,F
chi,conf/chi/Ben-BassatMT04,Tamar A. Ben-Bassat,F
chi,conf/chi/BenavidesAM14,Judith Amores,F
chi,conf/chi/Benbunan-FichAM09,Rachel F. Adler,F
chi,conf/chi/Benedetti12,Julynn Benedetti,F
chi,conf/chi/BenensonGR13,Zinaida Benenson,F
chi,conf/chi/BenfordBABDHHINOSSST00,Allison Druin,F
chi,conf/chi/BenfordCRSDFD06,Jennifer G. Sheridan,F
chi,conf/chi/BenfordG08,Gabriella Giannachi,F
chi,conf/chi/BenfordGGWMR12,Gabriella Giannachi,F
chi,conf/chi/BenfordGKR09,Boriana Koleva,F
chi,conf/chi/BenfordHCGGXHD16,Liming Xu,F
chi,conf/chi/BenfordHCGGXHD16a,Liming Xu,F
chi,conf/chi/BenfordRFDHRMF05,Josephine Reid,F
chi,conf/chi/Bennett05,Emily Bennett,F
chi,conf/chi/BennettCSR16,Daniela K. Rosner,F
chi,conf/chi/BennettHC16,Heidi Hinder,F
chi,conf/chi/BennettHKBMCMC15,Heidi Hinder,F
chi,conf/chi/BennettLTCS06,Katie A. Siek,F
chi,conf/chi/BensonDKSPJ03,Amy R. Pritchett,F
chi,conf/chi/BentleyCHB12,Henriette S. M. Cramer,F
chi,conf/chi/BentleyKAZS10,JoEllen Kames,F
chi,conf/chi/BentleyM07,Crysta J. Metcalf,F
chi,conf/chi/BentleyM08,Crysta J. Metcalf,F
chi,conf/chi/BentleyMH06,Crysta J. Metcalf,F
chi,conf/chi/BentleyPC16,Karen Church,F
chi,conf/chi/BentonJABG12,Laura Benton,F
chi,conf/chi/BentonJBAG11,Laura Benton,F
chi,conf/chi/BentonVKJG14,Laura Benton,F
chi,conf/chi/BenzinaTKA11,Amal Benzina,F
chi,conf/chi/BerardR15,Amélie Rochet-Capellan,F
chi,conf/chi/BergTH03,Sara Berg,F
chi,conf/chi/BergmanBN06,Ruth Beyth-Marom,F
chi,conf/chi/BergmanTBCW09,Ruth Beyth-Marom,F
chi,conf/chi/BergqvistGM08,Ingrid Mårtensson,F
chi,conf/chi/Bergstrom-LehtovirtaO14,Joanna Bergstrom-Lehtovirta,F
chi,conf/chi/BergstromK06,Karrie Karahalios,F
chi,conf/chi/BergstromK07,Karrie Karahalios,F
chi,conf/chi/BergstromK08,Karrie Karahalios,F
chi,conf/chi/BergstromK09,Karrie Karahalios,F
chi,conf/chi/Berkovich09,Marianne Berkovich,F
chi,conf/chi/BerkovichDKLO03,Marianne Berkovich,F
chi,conf/chi/BerkovskyCFBB10,Jill Freyne,F
chi,conf/chi/BerkunCKZTRBALK00,Debbie Cargile,F
chi,conf/chi/BerlandMBP11,Taylor Martin,F
chi,conf/chi/BernardLM01,Chia Hui Liao,F
chi,conf/chi/BernardoH00,Fätima Bernardo,F
chi,conf/chi/BernareggiCMMPV08,Andrea Marcante,F
chi,conf/chi/BernhauptBFP11,Regina Bernhaupt,F
chi,conf/chi/BernhauptI11,Katherine Isbister,F
chi,conf/chi/BernhauptI12,Katherine Isbister,F
chi,conf/chi/BernhauptI13,Katherine Isbister,F
chi,conf/chi/BernhauptIBCW11,Katherine Isbister,F
chi,conf/chi/BernhauptIMTW08,Regina Bernhaupt,F
chi,conf/chi/BernhauptM16,Regina Bernhaupt,F
chi,conf/chi/BernsteinALSPPKG09,Erin Treacy Solovey,F
chi,conf/chi/BernsteinBBK13,Moira Burke,F
chi,conf/chi/BernsteinCCHKM11,Lydia B. Chilton,F
chi,conf/chi/BernsteinCDKKKLMTWY12,Loren G. Terveen,F
chi,conf/chi/BernsteinCHMKSYGB12,Sarita Yardi,F
chi,conf/chi/BernsteinTDLH12,Susan T. Dumais,F
chi,conf/chi/BersGD01,Marina Umaschi Bers,F
chi,conf/chi/BertiCMPS04,Silvia Berti,F
chi,conf/chi/BertiniLP10,Heidi Lam,F
chi,conf/chi/BertiniPPS08,Catherine Plaisant,F
chi,conf/chi/BertoloVD13,Robin Vivian,F
chi,conf/chi/BerzowskaC06,Joanna Berzowska,F
chi,conf/chi/BerzowskaC06a,Joanna Berzowska,F
chi,conf/chi/BesacierTGCS14,Julie Tournet,F
chi,conf/chi/BesmerL09,Heather Richter Lipford,F
chi,conf/chi/BesmerL10,Heather Richter Lipford,F
chi,conf/chi/BessiereEK09,Wendy A. Kellogg,F
chi,conf/chi/BeursgensBTSM11,Annick Timmermans,F
chi,conf/chi/BeursgensTM12,Annick Timmermans,F
chi,conf/chi/BeusekomBT04,Marcelle van Beusekom,F
chi,conf/chi/BevanBCNSW03,Carol Barnum,F
chi,conf/chi/BevanLBHW16,Cathy Barnes,F
chi,conf/chi/BevansHA11,Alissa Nicole Antle,F
chi,conf/chi/BevilacquaSRBFCFB13,Jules Françoise,F
chi,conf/chi/BeyerGMCB15,Serafima Gurevich,F
chi,conf/chi/BezerianosB05,Anastasia Bezerianos,F
chi,conf/chi/BezerianosM08,Anastasia Bezerianos,F
chi,conf/chi/BhandariB08,Shruti Bhandari,F
chi,conf/chi/BhandariL08,Shruti Bhandari,F
chi,conf/chi/BhangaonkarCQ16,Sharon Lynn Chu,F
chi,conf/chi/BhavnaniCJLPSS03,Jennifer L. Schwartz,F
chi,conf/chi/BhavnaniJNP03,Renju T. Jacob,F
chi,conf/chi/BhavnaniRJ01,Bonnie E. John,F
chi,conf/chi/BiAPZ13,Shumin Zhai,F
chi,conf/chi/BiB09,Xiaojun Bi,F
chi,conf/chi/BiBB10,Xiaojun Bi,F
chi,conf/chi/BiGMF11,Tovi Grossman,F
chi,conf/chi/BiLZ13,Shumin Zhai,F
chi,conf/chi/BiOZ14,Shumin Zhai,F
chi,conf/chi/BiSZ10,Shumin Zhai,F
chi,conf/chi/BiXTDK16,Lu Xiao,F
chi,conf/chi/BiZ16,Shumin Zhai,F
chi,conf/chi/BialKAS11,Dagmar Kern,F
chi,conf/chi/BianYGXGSM16,Sa Xiao,F
chi,conf/chi/BianchiBO15,Andrea Bianchi,F
chi,conf/chi/BianchiOK10,Andrea Bianchi,F
chi,conf/chi/BianchiOK11,Andrea Bianchi,F
chi,conf/chi/BianchiOLK10,Andrea Bianchi,F
chi,conf/chi/BickmoreC01,Justine Cassell,F
chi,conf/chi/BickmoreCC05,Lisa Caruso,F
chi,conf/chi/BickmoreP04,Rosalind W. Picard,F
chi,conf/chi/BickmorePJ09,Laura M. Pfeifer,F
chi,conf/chi/BickmorePSPSN08,Laura M. Pfeifer,F
chi,conf/chi/BidwellHD14,Alexandra Holloway,F
chi,conf/chi/BidwellL04,Nicola J. Bidwell,F
chi,conf/chi/BidwellRMH10,Nicola J. Bidwell,F
chi,conf/chi/BiehlBBTIC08,Desney S. Tan,F
chi,conf/chi/BiehlCSR07,Mary Czerwinski,F
chi,conf/chi/BighamBGGS16,Erin L. Brady,F
chi,conf/chi/BighamC09,Anna Cavender,F
chi,conf/chi/BihanLTM13,Gabrielle Le Bihan,F
chi,conf/chi/BilezikjianTBY02,Nicole Yankelovich,F
chi,conf/chi/BillingsleyGSW10,Cindy Gallois,F
chi,conf/chi/BillmanAFLST11,Dorrit Billman,F
chi,conf/chi/BillmanB07,Dorrit Billman,F
chi,conf/chi/BillmanFSS10,Dorrit Billman,F
chi,conf/chi/BinderMEJLW12,Ina Wagner,F
chi,conf/chi/Binsted00,Kim Binsted,F
chi,conf/chi/BioccaTOX06,Fan Xiao,F
chi,conf/chi/BirdBKMF13,Kathleen Kahn,F
chi,conf/chi/BirkABM16,Regan L. Mandryk,F
chi,conf/chi/BirkBBPTBM16,Regan L. Mandryk,F
chi,conf/chi/BirkM13,Regan L. Mandryk,F
chi,conf/chi/BirkettGCMN11,Stacey Birkett,F
chi,conf/chi/BirnbaumBFDK13,Anna R. Karlin,F
chi,conf/chi/BirnholtzBF12,Susan R. Fussell,F
chi,conf/chi/BirnholtzGMB07,Tovi Grossman,F
chi,conf/chi/BirnholtzHR13,Daniela Retelny,F
chi,conf/chi/BirnholtzJ10,McKenzie Jones-Rounds,F
chi,conf/chi/BirnholtzMGB08,Clarissa Mak,F
chi,conf/chi/BirnholtzSP13,Antonella Pavese,F
chi,conf/chi/BisafarSBMP16,Farnaz Irannejad Bisafar,F
chi,conf/chi/BiskerGCPK10,Stacey Kuznetsov,F
chi,conf/chi/BiskerOPCC08,Agnes Chang,F
chi,conf/chi/BiskupskiFFKW14,Tiare M. Feuchtner,F
chi,conf/chi/BittonAK04,Joëlle Bitton,F
chi,conf/chi/BlackmonKP03,Marilyn Hughes Blackmon,F
chi,conf/chi/BlackmonKP05,Marilyn Hughes Blackmon,F
chi,conf/chi/BlackmonPKL02,Marilyn Hughes Blackmon,F
chi,conf/chi/BlackwellHAVLS16,Lindsay Blackwell,F
chi,conf/chi/BlackwellSISK09,Sandra Kogan,F
chi,conf/chi/BlackwellSTR04,Eleanor F. Toye,F
chi,conf/chi/BlairPCHS15,Maria Cutumisu,F
chi,conf/chi/BlaskoLHBH14,Dawn G. Blasko,F
chi,conf/chi/BlevisBFFJKNR15,Bonnie A. Nardi,F
chi,conf/chi/BlevisBMPT12,Daniela K. Busse,F
chi,conf/chi/BlevisCOPRW12,Elizabeth F. Churchill,F
chi,conf/chi/BlevisKLBCLWW15,Susanne Bødker,F
chi,conf/chi/BlevisLOA05,Shweta Aneja,F
chi,conf/chi/BlevisLSWS07,Tracee Vetting Wolf,F
chi,conf/chi/BlockHHSCPDES15,Chia Shen,F
chi,conf/chi/BlomVSGAA10,Divya Viswanathan,F
chi,conf/chi/BlombergE06,Jeanette Blomberg,F
chi,conf/chi/BlueWWHYVWRSGTLR02,Pascale Rondot,F
chi,conf/chi/BlySMRS06,Barbara Rosario,F
chi,conf/chi/BlySN01,Sara A. Bly,F
chi,conf/chi/BlytheACW16,Kristina Andersen,F
chi,conf/chi/BlytheBHWO13,Jo Briggs,F
chi,conf/chi/BlytheMLBWBB10,Ann Light,F
chi,conf/chi/BlytheMP02,Jisoo Park,F
chi,conf/chi/BlythePC11,Helen Petrie,F
chi,conf/chi/BlythePM04,Jisoo Park,F
chi,conf/chi/BlytheSRO15,Jenny Roe,F
chi,conf/chi/BoardmanS04,Martina Angela Sasse,F
chi,conf/chi/BoariFFC12,Kirsten Cater,F
chi,conf/chi/BodineP03,Kerry Bodine,F
chi,conf/chi/BodkerDHI16,Susanne Bødker,F
chi,conf/chi/BodkerK16,Susanne Bødker,F
chi,conf/chi/Boehm-DavisMGHW03,Deborah A. Boehm-Davis,F
chi,conf/chi/BoehnerD16,Kirsten Boehner,F
chi,conf/chi/BoehnerH06,Kirsten Boehner,F
chi,conf/chi/BoehnerTZGHB05,Geri Gay,F
chi,conf/chi/BoehnerVSD07,Phoebe Sengers,F
chi,conf/chi/BoerMCL15,Agnese Caglio,F
chi,conf/chi/Boess08,Stella Boess,F
chi,conf/chi/Boess08a,Stella Boess,F
chi,conf/chi/BogartBDAW12,Margaret M. Burnett,F
chi,conf/chi/BogdanE04,Kerstin Severinson Eklundh,F
chi,conf/chi/BogdanovHGSS10,Sandy El Helou,F
chi,conf/chi/BohnerDFKM09,Nikki D'Adamo,F
chi,conf/chi/BohojBBBZ10,Susanne Bødker,F
chi,conf/chi/BollKFF13,Susanne Boll,F
chi,conf/chi/BoltN09,Kate Nartker,F
chi,conf/chi/BonanniBTBTN11,Daniela K. Busse,F
chi,conf/chi/BonanniPI08,Amanda J. Parkes,F
chi,conf/chi/BonanniVLZ06,Cati Vaucelle,F
chi,conf/chi/BonanniVLZ06a,Cati Vaucelle,F
chi,conf/chi/BonanniXHSISS09,Xiao Xiao,F
chi,conf/chi/BondarenkoJ05,Olha Bondarenko,F
chi,conf/chi/BongenK09,Kora A. Bongen,F
chi,conf/chi/BonhardHMS06,Martina Angela Sasse,F
chi,conf/chi/Bonini01,Deirdre Bonini,F
chi,conf/chi/BonnerWM12,Elizabeth D. Mynatt,F
chi,conf/chi/BonnyCS16,Lisa M. Castaneda,F
chi,conf/chi/Bonsignore11,Elizabeth M. Bonsignore,F
chi,conf/chi/Bonsignore12,Elizabeth M. Bonsignore,F
chi,conf/chi/BonsignoreKVHFD12,Kari Kraus,F
chi,conf/chi/BonsignoreMNHKD14,Kari Kraus,F
chi,conf/chi/BooherCOR07,Nina S. Onesti,F
chi,conf/chi/BoothSBJ16,Simone Stumpf,F
chi,conf/chi/BoppMO15,Julia Ayumi Bopp,F
chi,conf/chi/BoppMO16,Julia Ayumi Bopp,F
chi,conf/chi/BorgesPV01,Carla Valle,F
chi,conf/chi/BoringGWBSB11,Anna Magdalena Blöckner,F
chi,conf/chi/BornoeB10,Louise Barkhuus,F
chi,conf/chi/BorojeniFHLB16,Susanne Boll,F
chi,conf/chi/BorraWCKLMMRV15,Esther Weltevrede,F
chi,conf/chi/BosGOO01,Judith S. Olson,F
chi,conf/chi/BosKMPTY09,Erika Shehan Poole,F
chi,conf/chi/BosOCKNS05,Judith S. Olson,F
chi,conf/chi/BosOGOW02,Judith S. Olson,F
chi,conf/chi/BosONSHJ06,Judith S. Olson,F
chi,conf/chi/BoschK16,Lilian Bernadina Josefina Bosch,F
chi,conf/chi/Boschman11,Lorna Rae Boschman,F
chi,conf/chi/BoshernitsanGH07,Marti A. Hearst,F
chi,conf/chi/BossavitP16,Sarah Parsons,F
chi,conf/chi/BotellaBRRGQG06,Cristina Botella,F
chi,conf/chi/BouchKB00,Anna Bouch,F
chi,conf/chi/BouchetN04,Laurence Nigay,F
chi,conf/chi/BoughtonGUM12,Alexandra Boughton,F
chi,conf/chi/BoujarwahAA12,Fatima A. Boujarwah,F
chi,conf/chi/BoujarwahMSG09,Fatima A. Boujarwah,F
chi,conf/chi/BoukhelifaD09,Nadia Boukhelifa,F
chi,conf/chi/BoulangerBGKSTSDB13,Cati N. Boulanger,F
chi,conf/chi/Boulus-RodjeB15,Nina Boulus-Rødje,F
chi,conf/chi/BoumaCURSK04,Sara J. Czaja,F
chi,conf/chi/Bourges-Waldegg01,Raquel O. Prates,F
chi,conf/chi/BousseauTOM16,Wendy E. Mackay,F
chi,conf/chi/BouvinBBHK06,Susanne Bødker,F
chi,conf/chi/BouwmeesterB06,Karin den Bouwmeester,F
chi,conf/chi/BowserHMC15,Elizabeth F. Churchill,F
chi,conf/chi/BowserHRRGHRP13,Anne Bowser,F
chi,conf/chi/BoyBY15,Soyeon Yi,F
chi,conf/chi/BoyDF15,Françoise Détienne,F
chi,conf/chi/Boyd-GraberNMKLMTK06,Sonya S. Nikolova,F
chi,conf/chi/Boyd04,Danah Boyd,F
chi,conf/chi/BoydRTCPTH16,Monica Tentori,F
chi,conf/chi/BraccoCGNV13,Beatrice Hosseini Nia,F
chi,conf/chi/BradeSG16,Anja Sehl,F
chi,conf/chi/BradfordZ16,Qing Zhang,F
chi,conf/chi/BradleyP10,Rachael Bradley,F
chi,conf/chi/Bradner01,Erin Bradner,F
chi,conf/chi/BradyMB15,Meredith Ringel Morris,F
chi,conf/chi/BradyMZWB13,Meredith Ringel Morris,F
chi,conf/chi/BrancoFSBOZF11,Marta Noronha e Sousa,F
chi,conf/chi/BrandtDWK10,Mira Dontcheva,F
chi,conf/chi/BrandtGLDK09,Mira Dontcheva,F
chi,conf/chi/BranhamGCB10,Stacy M. Branham,F
chi,conf/chi/BranhamK15,Stacy M. Branham,F
chi,conf/chi/BraunKRW05,Stephanie Rosenbaum,F
chi,conf/chi/BraunRMHLPM13,Lauren Braun,F
chi,conf/chi/BraydaCCRM11,Cristina Martinoli,F
chi,conf/chi/BrechmannHLD13,Marion Digel,F
chi,conf/chi/BrechtEBG12,Franziska Brecht,F
chi,conf/chi/BrehmerMTJ12,Joanna McGrenere,F
chi,conf/chi/BreretonM00,Margot Brereton,F
chi,conf/chi/BreretonRSH14,Margot Brereton,F
chi,conf/chi/BreretonSVR15,Margot Brereton,F
chi,conf/chi/BreslinW15,Samantha Breslin,F
chi,conf/chi/BrewerKWW06,Johanna Brewer,F
chi,conf/chi/BrewerMP16,Meredith Ringel Morris,F
chi,conf/chi/BrewerP16,Anne Marie Piper,F
chi,conf/chi/BrewsterB04,Lorna M. Brown,F
chi,conf/chi/BrewsterCB07,Lorna M. Brown,F
chi,conf/chi/BrewsterLBHT03,Joanna Lumsden,F
chi,conf/chi/BriggsCLNPO16,Elizabeth Churchill,F
chi,conf/chi/BriggsO08,Pamela Briggs,F
chi,conf/chi/BriggsOK09,Pamela Briggs,F
chi,conf/chi/BringelsonC00,Liwana S. Bringelson,F
chi,conf/chi/BrinkmanHKVKMEN12,Dwi Hartanto,F
chi,conf/chi/Brittell11,Megen E. Brittell,F
chi,conf/chi/BrockKNGKJ13,Anke Brock,F
chi,conf/chi/BrockLOPJT12,Anke Brock,F
chi,conf/chi/Brodie03,Jacqueline Brodie,F
chi,conf/chi/BrookerVSBFL15,Selina Sutton,F
chi,conf/chi/BrosnanFSB06,Eileen Brosnan,F
chi,conf/chi/BrotmanBFHL15,Jodi Forlizzi,F
chi,conf/chi/BrownABINT13,Lisa Anthony,F
chi,conf/chi/BrownAG14,Rebecca E. Grinter,F
chi,conf/chi/BrownB06,Louise Barkhuus,F
chi,conf/chi/BrownBP06,Lorna M. Brown,F
chi,conf/chi/BrownC04,Emily Brown,F
chi,conf/chi/BrownCGH06,Andrea Grimes,F
chi,conf/chi/BrownEJGJH14,Caroline Jay,F
chi,conf/chi/BrownG16,Rebecca E. Grinter,F
chi,conf/chi/BrownHMT12,Allison Brown,F
chi,conf/chi/BrownK06,Lorna M. Brown,F
chi,conf/chi/BrownLRD10,Kerry Rodden,F
chi,conf/chi/BrownMCGRS03,Areti Galani,F
chi,conf/chi/BrownML11,Deana S. Brown,F
chi,conf/chi/BrownML13,Moira McGregor,F
chi,conf/chi/BrownOKW09,Amanda Williams,F
