paper_key,l0,global_key
conf/wads/BuchinELNS11,0,wads
conf/wads/BuchinLMM09,0,wads
conf/wads/BuchwaldMR15,0,wads
conf/wads/CabelloK15,0,wads
conf/wads/CabelloP15,0,wads
conf/wads/CalinescuL11,1,wads
conf/wads/CardinalDFJLNW07,0,wads
conf/wads/CarmiCT15,1,wads
conf/wads/CarmiKM05,1,wads
conf/wads/ChakrabortyET01,1,wads
conf/wads/ChalermsookG0MS15,1,wads
conf/wads/ChambersFHMMSSW11,1,wads
conf/wads/Chan05,1,wads
conf/wads/Chan13,1,wads
conf/wads/ChanP11,1,wads
conf/wads/ChangY15,1,wads
conf/wads/ChapelleLTV13,0,wads
conf/wads/ChaudharyCFHLNXZ07,1,wads
conf/wads/ChaudharyG05,1,wads
conf/wads/Chen0W15,1,wads
conf/wads/ChenD15,1,wads
conf/wads/ChenFKLZ11,1,wads
conf/wads/ChenFLLV07,1,wads
conf/wads/ChenJL01,1,wads
conf/wads/ChenKL05,1,wads
conf/wads/ChenL09,1,wads
conf/wads/ChenLL07,1,wads
conf/wads/ChenW11,1,wads
conf/wads/ChenW13,1,wads
conf/wads/ChepoiEV05,0,wads
conf/wads/ChlamtacFG13,1,wads
conf/wads/ChoM05,1,wads
conf/wads/Christ11,0,wads
conf/wads/ChristianoDK11,1,wads
conf/wads/CicaleseJLV11,0,wads
conf/wads/CohenFMNSV15,1,wads
conf/wads/CohenKZ01,1,wads
conf/wads/CookDHSW11,0,wads
conf/wads/CookW09,0,wads
conf/wads/CrespelleLPP15,0,wads
conf/wads/CzumajCGJLZ09,1,wads
conf/wads/DaescuMNPY05,1,wads
conf/wads/DaiKL13,1,wads
conf/wads/DamaschkeM11,0,wads
conf/wads/DaslerM15,0,wads
conf/wads/DeanJ09,0,wads
conf/wads/Demaine09,0,wads
conf/wads/DemaineDLS05,1,wads
conf/wads/DemaineE11,0,wads
conf/wads/DemaineGH15,0,wads
conf/wads/DemaineKLSY15,1,wads
conf/wads/DemainePWY13,1,wads
conf/wads/DerryberryS09,0,wads
conf/wads/DerungsJW07,0,wads
conf/wads/DeshpandeKDS07,1,wads
conf/wads/DevanurF11,1,wads
conf/wads/DeyGG03,1,wads
conf/wads/DidimoEL09,1,wads
conf/wads/DidimoP01,1,wads
conf/wads/DollHW11,0,wads
conf/wads/DorrigivDFFLMSS09,0,wads
conf/wads/DouiebL05,1,wads
conf/wads/DraganKMMZ01,1,wads
conf/wads/DraganL15,0,wads
conf/wads/DriemelHLS11,0,wads
conf/wads/DuEGL09,1,wads
conf/wads/DumitrescuEGKR05,0,wads
conf/wads/DumitrescuJ09,1,wads
conf/wads/DumitrescuP01,0,wads
conf/wads/DumitrescuT15,1,wads
conf/wads/Duncan03,0,wads
conf/wads/DurocherM13,1,wads
conf/wads/DvorakT13,1,wads
conf/wads/EadesHLKP15,1,wads
conf/wads/EibenGS15,0,wads
conf/wads/EiglspergerK01,0,wads
conf/wads/Elmasry03,1,wads
conf/wads/Eppstein01,0,wads
conf/wads/Eppstein03,0,wads
conf/wads/Eppstein15,0,wads
conf/wads/EppsteinG07,0,wads
conf/wads/EppsteinGH05,0,wads
conf/wads/EppsteinGH13,0,wads
conf/wads/EppsteinGL11,0,wads
conf/wads/EppsteinKMS07,0,wads
conf/wads/EppsteinM09,0,wads
conf/wads/EppsteinMP15,0,wads
conf/wads/EppsteinS09,0,wads
conf/wads/EppsteinW09,0,wads
conf/wads/EpsteinGM13,0,wads
conf/wads/EpsteinS07,0,wads
conf/wads/Erickson07,0,wads
conf/wads/ErlebachKP01,0,wads
conf/wads/EsfahbodGS03,1,wads
conf/wads/EspelageGW01,0,wads
conf/wads/EvansS03,0,wads
conf/wads/FagerbergJL01,0,wads
conf/wads/FanFKWZ15,1,wads
conf/wads/Farach-ColtonHL15,1,wads
conf/wads/Farach-ColtonM07,0,wads
conf/wads/FeketeKS09,0,wads
conf/wads/FeketeKT01,0,wads
conf/wads/FeketeM03,0,wads
conf/wads/Fellows03,0,wads
conf/wads/Fischer11,0,wads
conf/wads/FletcherMPV11,1,wads
conf/wads/FominGKKL07,0,wads
conf/wads/FominHKPV11,0,wads
conf/wads/Fonseca07,0,wads
conf/wads/Fox11,0,wads
conf/wads/FranceschiniG03,0,wads
conf/wads/FrederiksenL03,0,wads
conf/wads/Fredman11,0,wads
conf/wads/FriggstadRSS15,1,wads
conf/wads/FrikkenA03,1,wads
conf/wads/FulekT13,1,wads
conf/wads/FurerK07,1,wads
conf/wads/GagieN09,0,wads
conf/wads/GaoZ11,1,wads
conf/wads/GasieniecL03,1,wads
conf/wads/GattoW07,0,wads
conf/wads/GawrychowskiKRR15,1,wads
conf/wads/GemsaNR11,0,wads
conf/wads/GeyerHKKT13,1,wads
conf/wads/Gfeller11,0,wads
conf/wads/GilbersK09,0,wads
conf/wads/GolinL05,1,wads
conf/wads/GorkeHW09,1,wads
conf/wads/GorkeSW11,1,wads
conf/wads/GubbalaR07,1,wads
conf/wads/GuoGHNW05,1,wads
conf/wads/GuoNW05,1,wads
conf/wads/GuoU07,1,wads
conf/wads/HaddadanIMNOST15,1,wads
conf/wads/HaeuplerST09,1,wads
conf/wads/HalldorssonKST07,1,wads
conf/wads/HalldorssonL07,0,wads
conf/wads/HamannHW13,0,wads
conf/wads/HarrenJPS11,0,wads
conf/wads/HartlineK05,0,wads
conf/wads/HarveyLLT03,1,wads
conf/wads/HassanzadehR09,1,wads
conf/wads/HassidimKLR13,1,wads
conf/wads/HassidimKT13,1,wads
conf/wads/HassinR01,0,wads
conf/wads/HassinS05,0,wads
conf/wads/He01,1,wads
conf/wads/HeLY11,1,wads
conf/wads/HeM11,1,wads
conf/wads/HeeringaIT11,0,wads
conf/wads/HoffmannSSTW11,1,wads
conf/wads/HonLST13,1,wads
conf/wads/HuffnerKN15,0,wads
conf/wads/HuppJ13,0,wads
conf/wads/HurtadoLM01,0,wads
conf/wads/IlinkinJMSSS01,1,wads
conf/wads/ItoKD09,1,wads
conf/wads/ItoOSSSUUYZ15,1,wads
conf/wads/IwamaLO05,1,wads
conf/wads/IwamaMY07,1,wads
conf/wads/Jacobs07,0,wads
conf/wads/JampaniL09,1,wads
conf/wads/JansenLL13,1,wads
conf/wads/JansenPS09,0,wads
conf/wads/JayapaulMRS15,1,wads
conf/wads/JorgensenLP11,0,wads
conf/wads/JorgensenMM07,0,wads
conf/wads/KamousiCS11,1,wads
conf/wads/KamphansL09,0,wads
conf/wads/KanePD09,1,wads
conf/wads/KanjX13,1,wads
conf/wads/KanteLMNU15,1,wads
conf/wads/KaplanM01,1,wads
conf/wads/KapoorL03,1,wads
conf/wads/Karavelas01,0,wads
conf/wads/KarczmarzL15,0,wads
conf/wads/KarpinskiMOZ03,0,wads
conf/wads/KatzM09,0,wads
conf/wads/KellerKL07,0,wads
conf/wads/KindermannNRSSW13,0,wads
conf/wads/KirkpatrickZ11,1,wads
conf/wads/KleinM11,1,wads
conf/wads/KnauerS09,0,wads
conf/wads/KnauerS15,0,wads
conf/wads/KoehlerK13,1,wads
conf/wads/Koga07,1,wads
conf/wads/Koltun01,0,wads
conf/wads/KopelowitzPP15,0,wads
conf/wads/KormanMRRSS15,0,wads
conf/wads/KothariSZ03,1,wads
conf/wads/KowalikM07,1,wads
conf/wads/KowalikM09,1,wads
conf/wads/KranakisPS11,1,wads
conf/wads/KreveldLS07,0,wads
conf/wads/LammersenSS09,0,wads
conf/wads/Langston07,0,wads
conf/wads/Leighton01,0,wads
conf/wads/LiR05,1,wads
conf/wads/LiWCC15,1,wads
conf/wads/LinWJS11,1,wads
conf/wads/LofflerK07,0,wads
conf/wads/LofflerM13,0,wads
conf/wads/LofflerSS13,0,wads
conf/wads/LokshtanovMPRS15,1,wads
conf/wads/Long01,0,wads
conf/wads/MackerMHR15,1,wads
conf/wads/MaheshwariSZ01,1,wads
conf/wads/ManeewongvatanaM01,1,wads
conf/wads/Manthey15,0,wads
conf/wads/MatichinP03,0,wads
conf/wads/MenakermanR01,1,wads
conf/wads/MillmanS09,0,wads
conf/wads/MoranS05,0,wads
conf/wads/Morgan05,0,wads
conf/wads/MortensenP05,0,wads
conf/wads/Muller-HannemannP03,0,wads
conf/wads/Muller-HannemannT07,1,wads
conf/wads/NagaoST15,1,wads
conf/wads/Nekrich07,0,wads
conf/wads/Nekrich11,0,wads
conf/wads/NeuburgerS11,0,wads
conf/wads/NishimuraRT01,1,wads
conf/wads/NishimuraRT05,1,wads
conf/wads/NishimuraS13,1,wads
conf/wads/NongZ07,1,wads
conf/wads/Nonner11,0,wads
conf/wads/Nussbaum11,0,wads
conf/wads/OrlinPS09,0,wads
conf/wads/PachT11,0,wads
conf/wads/PanolanRS15,1,wads
conf/wads/Papadopoulou03,0,wads
conf/wads/PhanSS03,1,wads
conf/wads/PolishchukS11,1,wads
conf/wads/PrietoS03,0,wads
conf/wads/RadhakrishnanS11,1,wads
conf/wads/RafalinST07,1,wads
conf/wads/RamanRR01,1,wads
conf/wads/RamanS03,1,wads
conf/wads/ReifS01,1,wads
conf/wads/RemySW07,1,wads
conf/wads/Reznik05,0,wads
conf/wads/RoteS09,0,wads
conf/wads/RoyDD07,1,wads
conf/wads/RuizLEP05,0,wads
conf/wads/Sengupta03,1,wads
conf/wads/SharirS03,1,wads
conf/wads/ShiJ03,1,wads
conf/wads/SilveiraO07,0,wads
conf/wads/Solomon11,0,wads
conf/wads/SolomonSL03,0,wads
conf/wads/SpielmanT03,1,wads
conf/wads/TangM03,1,wads
conf/wads/Tarjan11,1,wads
conf/wads/TerasawaT07,1,wads
conf/wads/Toth03,1,wads
conf/wads/Toth05,1,wads
conf/wads/Uno15,1,wads
conf/wads/Vahrenhold05,0,wads
conf/wads/Vassilvitskii13,0,wads
conf/wads/Vinterbo07,0,wads
conf/wads/Wagner03,0,wads
conf/wads/WangZ15,1,wads
conf/wads/WellerKNU09,0,wads
conf/wads/Williams13,0,wads
conf/wads/XuL11,1,wads
conf/wads/YamamotoT09,1,wads
conf/wads/YamanakaHKOSUU15,1,wads
conf/wads/YanXD09,1,wads
conf/wads/Yang15,1,wads
conf/wads/Yannakakis01,1,wads
conf/wads/ZhangH03,1,wads
conf/wads/Ziegler03,0,wads
conf/wcre/000115,0,wcre
conf/wcre/0001AKP16,1,wcre
conf/wcre/0029BKT16,1,wcre
conf/wcre/0029BKT16a,1,wcre
conf/wcre/AbbasTC04,1,wcre
conf/wcre/AbdeenDS11,1,wcre
conf/wcre/AbdeenDSA99a,1,wcre
conf/wcre/AbdeenSSAD13,1,wcre
conf/wcre/AbebeATAG12,1,wcre
conf/wcre/AbebeHTM99a,1,wcre
conf/wcre/AbebeT11,1,wcre
conf/wcre/Abi-AntounWKGR15,1,wcre
conf/wcre/AckermannLC99a,0,wcre
conf/wcre/AeschlimannLNW13,1,wcre
conf/wcre/AggarwalRTHGS15,1,wcre
conf/wcre/AkersBMEL05,0,wcre
conf/wcre/Al-GahmiJCD03,1,wcre
conf/wcre/Al-OmariKRR12,1,wcre
conf/wcre/AlalfiCD08,0,wcre
conf/wcre/AlamAH99a,1,wcre
conf/wcre/AlamD07,1,wcre
conf/wcre/AlawnehHH15,1,wcre
conf/wcre/AlbertCFGG11,1,wcre
conf/wcre/AlhajjP01,1,wcre
conf/wcre/AliGA11,1,wcre
conf/wcre/AliJH13,1,wcre
conf/wcre/AliasB03,1,wcre
conf/wcre/AljamaanL12,1,wcre
conf/wcre/AllierAHD12,1,wcre
conf/wcre/AlnaeliAM12,1,wcre
conf/wcre/AlomariCM12,1,wcre
conf/wcre/AltingerDSVW16,1,wcre
conf/wcre/AlvaroLGPTA03,1,wcre
conf/wcre/AmalfitanoFT08,0,wcre
conf/wcre/AmannPNM16,1,wcre
conf/wcre/AmasakiL16,1,wcre
conf/wcre/AmmarA12,1,wcre
conf/wcre/AmmerlaanVZ15,0,wcre
conf/wcre/Amoui99a,1,wcre
conf/wcre/AnK15,1,wcre
conf/wcre/AndreopoulosATW05,1,wcre
conf/wcre/AndritsosT03,1,wcre
conf/wcre/AngiusW12,0,wcre
conf/wcre/Anquetil01,0,wcre
conf/wcre/AnquetilL99b,0,wcre
conf/wcre/AnquetilRAAHPPP99a,0,wcre
conf/wcre/AntoniolCC00,0,wcre
conf/wcre/AntonyAC13,1,wcre
conf/wcre/AntunesNV11,0,wcre
conf/wcre/ArcegaFHC16,0,wcre
conf/wcre/ArevaloBN04,0,wcre
conf/wcre/AriasAA08,0,wcre
conf/wcre/AriasAA99a,0,wcre
conf/wcre/Arnaoudova10,0,wcre
conf/wcre/AryaniPLMN11,1,wcre
conf/wcre/AsencioCHL02,0,wcre
conf/wcre/AthanasopoulosK10,1,wcre
conf/wcre/AvanciniC13,0,wcre
conf/wcre/AversanoMT13,0,wcre
conf/wcre/BacchelliBG12,1,wcre
conf/wcre/BacchelliBGH13,1,wcre
conf/wcre/BacchelliDLR99a,0,wcre
conf/wcre/BaggeZ13,0,wcre
conf/wcre/BalazinskaMDLK00,1,wcre
conf/wcre/Balmas01,0,wcre
conf/wcre/BandiWA13,1,wcre
conf/wcre/BantelayZK13,1,wcre
conf/wcre/BaoLXWZ15,1,wcre
conf/wcre/BarowskiC02,0,wcre
conf/wcre/Basten0KLSSV15,1,wcre
conf/wcre/BaumstarkGW03,1,wcre
conf/wcre/BavotaLMO10,0,wcre
conf/wcre/Baxter07,0,wcre
conf/wcre/BaxterM01,0,wcre
conf/wcre/BaysalKHG12,1,wcre
conf/wcre/BaysalKHG13,1,wcre
conf/wcre/BazrafshanKG11,1,wcre
conf/wcre/Beard11,0,wcre
conf/wcre/BeardKEL11,1,wcre
conf/wcre/BeckD10,0,wcre
conf/wcre/BellerBMZ16,1,wcre
conf/wcre/BergerBS11,0,wcre
conf/wcre/BernardiCL13,0,wcre
conf/wcre/BernardiL99a,0,wcre
conf/wcre/BernatM12,0,wcre
conf/wcre/BettenburgA10,0,wcre
conf/wcre/BettenburgSIAZH99a,1,wcre
conf/wcre/BevanW03,0,wcre
conf/wcre/BeyerH06,1,wcre
conf/wcre/BeyerNL03,0,wcre
conf/wcre/BezemerPG15,0,wcre
conf/wcre/Bezivin04,0,wcre
conf/wcre/BhattiDH08,1,wcre
conf/wcre/BianchiCV00,0,wcre
conf/wcre/BiegelD10,0,wcre
conf/wcre/BinkleyGHLM06,1,wcre
conf/wcre/Bittencourt10,0,wcre
conf/wcre/BittencourtSGM10,0,wcre
conf/wcre/Blaha01,0,wcre
conf/wcre/Blaha01a,0,wcre
conf/wcre/BlahaB00,0,wcre
conf/wcre/Blasband01,0,wcre
conf/wcre/Blasband08,0,wcre
conf/wcre/Bodhuin06,1,wcre
conf/wcre/BodhuinGT02,1,wcre
conf/wcre/BodhuinGT03,1,wcre
conf/wcre/BogdanovW99a,0,wcre
conf/wcre/BoisDV04,0,wcre
conf/wcre/BoldyreffK01,0,wcre
conf/wcre/Bollin04,0,wcre
conf/wcre/BorckBSHHJSS16,0,wcre
conf/wcre/BoshernitsanG00,0,wcre
conf/wcre/Boughanmi10,1,wcre
conf/wcre/BouhissiM99a,1,wcre
conf/wcre/BouillonV02,0,wcre
conf/wcre/BouktifGA06,1,wcre
conf/wcre/BrandtnerMLG15,0,wcre
conf/wcre/Briand06,0,wcre
conf/wcre/BriandLM03,1,wcre
conf/wcre/BritoHVR16,1,wcre
conf/wcre/BrunetBGF12,1,wcre
conf/wcre/BruntinkDT04,0,wcre
conf/wcre/BuccuzzoG07,0,wcre
conf/wcre/BullTMG02,0,wcre
conf/wcre/BurdBD00,0,wcre
conf/wcre/ButlerWYS99a,1,wcre
conf/wcre/BychkovJ01,0,wcre
conf/wcre/ByelasT08,0,wcre
conf/wcre/CabotICR15,0,wcre
conf/wcre/CadariuBVD15,1,wcre
conf/wcre/CagninPBM00,1,wcre
conf/wcre/CaiS15,1,wcre
conf/wcre/CaiS15a,1,wcre
conf/wcre/CanforaCCP11,0,wcre
conf/wcre/CanforaCK00,0,wcre
conf/wcre/CanforaP05,0,wcre
conf/wcre/CanforaSZ04,0,wcre
conf/wcre/CapiluppiFB12,0,wcre
conf/wcre/CapiluppiMB06,0,wcre
conf/wcre/CapobiancoLOPP99a,0,wcre
conf/wcre/CaraccioloALN16,1,wcre
conf/wcre/CaraccioloLTLN16,1,wcre
conf/wcre/CaretteC05,1,wcre
conf/wcre/CeccatoDTM08,0,wcre
conf/wcre/Cerulo06,0,wcre
conf/wcre/ChaparroAOM12,0,wcre
conf/wcre/ChatterjiCKH13,1,wcre
conf/wcre/CheathamR11,1,wcre
conf/wcre/ChenGX16,1,wcre
conf/wcre/ChenSB13,1,wcre
conf/wcre/ChenSB13a,1,wcre
conf/wcre/ChenWZZHNQCG10,1,wcre
conf/wcre/ChengCHZLZZ16,1,wcre
conf/wcre/ChowdhurySH16,1,wcre
conf/wcre/ChristlKS05,0,wcre
conf/wcre/ChristopheBMR16,0,wcre
conf/wcre/CifuentesWE01,0,wcre
conf/wcre/ClearyGVSSP13,0,wcre
conf/wcre/ClearySCSP12,1,wcre
conf/wcre/Cleland-Huang15,0,wcre
conf/wcre/Clermont03,0,wcre
conf/wcre/CleveH08,0,wcre
conf/wcre/CleveH12,0,wcre
conf/wcre/CleveHH06,0,wcre
conf/wcre/CodobanMM11,1,wcre
conf/wcre/ColosimoLST06,0,wcre
conf/wcre/CooganDKT99a,1,wcre
conf/wcre/CookD02,1,wcre
conf/wcre/Cordy15,0,wcre
conf/wcre/Cornelissen07,0,wcre
conf/wcre/CorreiaV08,0,wcre
conf/wcre/CosentinoCABP13,0,wcre
conf/wcre/CosentinoCABP13a,0,wcre
conf/wcre/CosentinoIC15,0,wcre
conf/wcre/CostaJCP99a,0,wcre
conf/wcre/CoxS06,0,wcre
conf/wcre/CzeranskiEKKPSZGW00,1,wcre
conf/wcre/CzeranskiEKKS00,0,wcre
conf/wcre/DAmbrosL06,0,wcre
conf/wcre/DAmbrosLR99a,0,wcre
conf/wcre/DagpinarJ03,1,wcre
conf/wcre/DahnM03,0,wcre
conf/wcre/DaiMLC13,1,wcre
conf/wcre/DamZ16,0,wcre
conf/wcre/DamevskiSP15,0,wcre
conf/wcre/DaoudiOHDHFW02,1,wcre
conf/wcre/DaveyB00,0,wcre
conf/wcre/DavidBTMFPM16,1,wcre
conf/wcre/DaviesRW11,0,wcre
conf/wcre/DaviesRW12,0,wcre
conf/wcre/Davis01,0,wcre
conf/wcre/DavisA00,0,wcre
conf/wcre/DavisG10,0,wcre
conf/wcre/DavisWZHW15,1,wcre
conf/wcre/DeanMH01,0,wcre
conf/wcre/Debic15,0,wcre
conf/wcre/DebrayP10,1,wcre
conf/wcre/DecanMCG16,0,wcre
conf/wcre/DekelG03,0,wcre
conf/wcre/DengK02,1,wcre
conf/wcre/DenierG99a,0,wcre
conf/wcre/Detten12,0,wcre
conf/wcre/Deursen01,0,wcre
conf/wcre/DeursenM00,0,wcre
conf/wcre/Devanbu08,1,wcre
conf/wcre/DiasBGCD15,0,wcre
conf/wcre/DolgovaC08,0,wcre
conf/wcre/DraheimLW04,1,wcre
conf/wcre/DucasseGGLN08,0,wcre
conf/wcre/DucheneRRG13,1,wcre
conf/wcre/DuffyM07,0,wcre
conf/wcre/DuranBS13,0,wcre
conf/wcre/DurfinaKZ13,1,wcre
conf/wcre/DurfinaKZK12,1,wcre
conf/wcre/DuszynskiKB11,0,wcre
conf/wcre/DuszynskiKNHS08,1,wcre
conf/wcre/Ebraert08,0,wcre
conf/wcre/EichbergMOS04,1,wcre
conf/wcre/EisenbarthKV02,0,wcre
conf/wcre/El-BoussaidiBVM12,1,wcre
conf/wcre/El-RamlyISSM01,1,wcre
conf/wcre/EmburyS01,1,wcre
conf/wcre/EmdenM02,0,wcre
conf/wcre/EmmerikW04,0,wcre
conf/wcre/Erfani15,1,wcre
conf/wcre/Eshkevari10,1,wcre
conf/wcre/EshkevariSCA15,1,wcre
conf/wcre/EspinhaZG12,0,wcre
conf/wcre/EvansFM07,1,wcre
conf/wcre/FanelliSB16,1,wcre
conf/wcre/FarahL07,1,wcre
conf/wcre/FatiregunHH05,1,wcre
conf/wcre/Favre04,0,wcre
conf/wcre/FavreGW03,0,wcre
conf/wcre/FavreLLSV12,1,wcre
conf/wcre/Felden15,0,wcre
conf/wcre/FerencSHKG01,1,wcre
conf/wcre/FernandezDIB15,0,wcre
conf/wcre/FerzundAW99a,1,wcre
conf/wcre/FischerG06,0,wcre
conf/wcre/FischerPG03,0,wcre
conf/wcre/FleckKMNPTW16,1,wcre
conf/wcre/FluriWG07,0,wcre
conf/wcre/FokinDCT11,0,wcre
conf/wcre/FontanaDWYZ16,1,wcre
conf/wcre/FontanaRGAS06,0,wcre
conf/wcre/FrankeEKW11,0,wcre
conf/wcre/FrenzelKBA07,0,wcre
conf/wcre/FryW13,0,wcre
conf/wcre/FuhrHR11,0,wcre
conf/wcre/FujiwaraHMM15,1,wcre
conf/wcre/FulopHFG08,1,wcre
conf/wcre/Galal-Edeen02,1,wcre
conf/wcre/Gall08,0,wcre
conf/wcre/GallagherB03,0,wcre
conf/wcre/GallagherCD12,0,wcre
conf/wcre/GanesanLRWLT10,1,wcre
conf/wcre/GanesanMKY06,1,wcre
conf/wcre/GannodG01,0,wcre
conf/wcre/GannodML00,1,wcre
conf/wcre/GannodZM03,1,wcre
conf/wcre/GarciaLPAA04,1,wcre
conf/wcre/GarzonAL15,1,wcre
conf/wcre/GarzonL12,0,wcre
conf/wcre/GasparisNEK08,1,wcre
conf/wcre/GatrellCH99a,0,wcre
conf/wcre/GauthierM12,0,wcre
conf/wcre/GeestVDV08,0,wcre
conf/wcre/Geet08,0,wcre
conf/wcre/Germaa07,0,wcre
conf/wcre/GermanGR07,0,wcre
conf/wcre/GhanbariCA08,1,wcre
conf/wcre/Godfrey00,0,wcre
conf/wcre/GomezDD10,1,wcre
conf/wcre/GraafOC05,0,wcre
conf/wcre/GrantCS08,0,wcre
conf/wcre/GrantCS11,0,wcre
conf/wcre/GratiSP10,1,wcre
conf/wcre/GravinoRST11,0,wcre
conf/wcre/GreevyHZ05,1,wcre
conf/wcre/GreilerGD10,0,wcre
conf/wcre/GrimmerAPG16,0,wcre
conf/wcre/GschwindPG04,0,wcre
conf/wcre/GueheneucSZ04,1,wcre
conf/wcre/Guerrouj10,1,wcre
conf/wcre/GuerroujAR15,1,wcre
conf/wcre/GuerroujGGAP12,1,wcre
conf/wcre/Guilfanov01,0,wcre
conf/wcre/GuoWGG11,1,wcre
conf/wcre/GuoZ08,1,wcre
conf/wcre/GuoZ08a,1,wcre
conf/wcre/Guzman07,0,wcre
conf/wcre/GuzmanPP07,0,wcre
conf/wcre/HaiducAMM10,1,wcre
conf/wcre/Hainaut09,0,wcre
conf/wcre/HallerSB13,0,wcre
conf/wcre/HallerSB13a,0,wcre
conf/wcre/Hamou-LhadjRZG10,1,wcre
conf/wcre/Hamou-LhadjZG07,1,wcre
conf/wcre/HanHN03,1,wcre
conf/wcre/HanZFHWS12,1,wcre
conf/wcre/HarmanBT06,0,wcre
conf/wcre/HarmanGHB02,0,wcre
conf/wcre/HarmanHDHLF01,0,wcre
conf/wcre/HarmanHMZ01,1,wcre
conf/wcre/HarmanLW13,0,wcre
conf/wcre/Harrold04,0,wcre
conf/wcre/HashimotoM08,1,wcre
conf/wcre/HashimotoMI15,1,wcre
conf/wcre/HaslingerLE11,1,wcre
conf/wcre/HassanH00,1,wcre
conf/wcre/HassanH03,1,wcre
conf/wcre/HassanH04,1,wcre
conf/wcre/HassanJH05,1,wcre
conf/wcre/HayashiHMSOM15,1,wcre
conf/wcre/HayashiTS13,1,wcre
conf/wcre/HayesAG08,0,wcre
conf/wcre/HemelK12,0,wcre
conf/wcre/HendrixCM00,1,wcre
conf/wcre/HenrardHTH02,1,wcre
conf/wcre/HenrardRCH08,0,wcre
conf/wcre/HeroldEBCC15,0,wcre
conf/wcre/HerraizSNH11,1,wcre
conf/wcre/HigashiMO16,1,wcre
conf/wcre/HigoK99a,1,wcre
conf/wcre/HigoUNK11,1,wcre
conf/wcre/Hindle10,0,wcre
conf/wcre/HindleGH08,0,wcre
conf/wcre/Holt08,0,wcre
conf/wcre/HoltHLLL00,1,wcre
conf/wcre/HoltW00,0,wcre
conf/wcre/HoltWS00,0,wcre
conf/wcre/HoraADV13,1,wcre
conf/wcre/HouY11,1,wcre
conf/wcre/HsiPM03,1,wcre
conf/wcre/HuHHB04,1,wcre
conf/wcre/HuSL15,1,wcre
conf/wcre/HuSLL15,1,wcre
conf/wcre/HuZLG16,1,wcre
conf/wcre/Huet01,0,wcre
conf/wcre/IchiiMNCO12,1,wcre
conf/wcre/InfanteB15,0,wcre
conf/wcre/IshiharaHHIK12,1,wcre
conf/wcre/IshiharaHHK13,1,wcre
conf/wcre/IshioDMI08,1,wcre
conf/wcre/IshioHKO13,1,wcre
conf/wcre/IslamMR16,1,wcre
conf/wcre/IzquierdoCRBC15,0,wcre
conf/wcre/JaafarGHA11,1,wcre
conf/wcre/JaafarGHK13,1,wcre
conf/wcre/JahnkeW00,0,wcre
conf/wcre/JanaN12,1,wcre
conf/wcre/Jaruchotrattanasakul16,1,wcre
conf/wcre/Jiang15,1,wcre
conf/wcre/JiangHH08,1,wcre
conf/wcre/JiangPWXZ15,1,wcre
conf/wcre/JiangSPLZ15,1,wcre
conf/wcre/JiangZL13,1,wcre
conf/wcre/JiangZLRL16,1,wcre
conf/wcre/JoorabchiM12,1,wcre
conf/wcre/JrW02,0,wcre
conf/wcre/KabinnaSBH16,1,wcre
conf/wcre/KadarHFG16,1,wcre
conf/wcre/KagdiGPC10,1,wcre
conf/wcre/Kajko-MattssonA10,1,wcre
conf/wcre/Kaminski07,0,wcre
conf/wcre/KapserG06,0,wcre
conf/wcre/KarailaS04,1,wcre
conf/wcre/KarasnehCKG16,1,wcre
conf/wcre/KarimKP16,1,wcre
conf/wcre/KashimaHYMI11,1,wcre
conf/wcre/KaushikTM11,1,wcre
conf/wcre/KawaguchiYUFKNI99a,1,wcre
conf/wcre/Keivanloo0Z15,1,wcre
conf/wcre/KeivanlooRC11,0,wcre
conf/wcre/KellensRNSJ11,0,wcre
conf/wcre/KerzaziA16,1,wcre
conf/wcre/KhadkaSJHH13,1,wcre
conf/wcre/Khomh99a,1,wcre
conf/wcre/KhomhCZH11,1,wcre
conf/wcre/KhomhPG99a,1,wcre
conf/wcre/Khoury15,1,wcre
conf/wcre/KidwellH15,0,wcre
conf/wcre/Kienle07,0,wcre
conf/wcre/KienleM08,1,wcre
conf/wcre/KimF12,1,wcre
conf/wcre/KimPW05,1,wcre
conf/wcre/KinaTHTI16,1,wcre
conf/wcre/Kinder12,0,wcre
conf/wcre/KnieselB06,0,wcre
conf/wcre/KnodelJGPUAR05,1,wcre
conf/wcre/KnodelMN06,1,wcre
conf/wcre/KnodelNBV15,1,wcre
conf/wcre/KnodelP03,0,wcre
conf/wcre/KoboriMI15,1,wcre
conf/wcre/KochharTL15,1,wcre
conf/wcre/KochharWL16,1,wcre
conf/wcre/KollmanSSSZ02,0,wcre
conf/wcre/Kollmann04,0,wcre
conf/wcre/KollmannG01,0,wcre
conf/wcre/KolschW03,0,wcre
conf/wcre/KomondoorBDK13,1,wcre
conf/wcre/KomondoorR07,1,wcre
conf/wcre/KorshunovaPBM06,1,wcre
conf/wcre/KoschkeFF06,0,wcre
conf/wcre/KoschkeS03,0,wcre
conf/wcre/KothariDMS06,1,wcre
conf/wcre/KouHK16,1,wcre
conf/wcre/Kpodjedo99a,1,wcre
conf/wcre/KpodjedoRGA08,1,wcre
conf/wcre/KraftMP05,0,wcre
conf/wcre/Krinke01,0,wcre
conf/wcre/Krinke06,0,wcre
conf/wcre/Krinke07,0,wcre
conf/wcre/KrishnamoorthyDF99a,1,wcre
